key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,networkKeys,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,individualCount,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,elevation,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,organismQuantityType,isInCluster,datasetID,datasetName,recordedBy,identifiedBy,preparations,samplingProtocol,geodeticDatum,class,countryCode,country,recordNumber,eventID,identifier,county,locality,fieldNumber,gbifID,collectionCode,occurrenceID,catalogNumber,institutionCode,locationID,accessRights,collectionID,institutionKey,name,dynamicProperties,associatedReferences,municipality,identificationVerificationStatus,fieldNotes,identificationRemarks,eventTime,references,rightsHolder,http...unknown.org.nick,verbatimEventDate,verbatimLocality,taxonID,http...unknown.org.captive,identificationID,footprintWKT,habitat,http...unknown.org.language,occurrenceRemarks,elevationAccuracy,otherCatalogNumbers,collectionKey,institutionID,georeferenceRemarks,verbatimIdentification,lifeStage,vernacularName,higherClassification,infraspecificEpithet,reproductiveCondition,eventRemarks,identificationQualifier,projectId
3922879863,Rumex acetosella subsp. acetosella,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:47.746+00:00,406,HUMAN_OBSERVATION,1,PRESENT,6709300,6,7707728,220,422,2416,2888942,2888995,6709300,Rumex acetosella subsp. acetosella,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Rumex,Rumex acetosella,Rumex,acetosella,SUBSPECIES,ACCEPTED,,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:47.746+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4101,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:7aeb25b4-0fb7-4ab8-89db-6b2e55d1ddd0,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922879863,XL,urn:uuid:7aeb25b4-0fb7-4ab8-89db-6b2e55d1ddd0,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Rumex acetosella subsp. acetosella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acetosella,,,,
3922894901,Bistorta vivipara (L.) Delarbre,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:46.720+00:00,406,HUMAN_OBSERVATION,1,PRESENT,2889299,6,7707728,220,422,2416,8148051,2889299,2889299,Bistorta vivipara (L.) Delarbre,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,Bistorta,vivipara,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:46.720+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,3901,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:3f574210-aee9-47ec-bc8e-91588138c862,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922894901,XL,urn:uuid:3f574210-aee9-47ec-bc8e-91588138c862,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Bistorta vivipara (L.) Delarbre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922874341,Geranium robertianum L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:43.770+00:00,406,HUMAN_OBSERVATION,1,PRESENT,2890668,6,7707728,220,624,4676,2889949,2890668,2890668,Geranium robertianum L.,Plantae,Tracheophyta,Geraniales,Geraniaceae,Geranium,Geranium robertianum,Geranium,robertianum,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:43.770+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,3973,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:00cb7232-4b49-439b-9fc5-fb1e173201f6,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922874341,XL,urn:uuid:00cb7232-4b49-439b-9fc5-fb1e173201f6,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Geranium robertianum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922896099,Galium aparine L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:46.950+00:00,406,HUMAN_OBSERVATION,1,PRESENT,2913548,6,7707728,220,412,8798,2913027,2913548,2913548,Galium aparine L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium aparine,Galium,aparine,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:46.950+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4022,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:457ef9cf-7ddb-49ff-93c4-cb41aede34b9,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922896099,XL,urn:uuid:457ef9cf-7ddb-49ff-93c4-cb41aede34b9,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Galium aparine L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922960502,Asperugo procumbens L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:47.952+00:00,406,HUMAN_OBSERVATION,1,PRESENT,2926055,6,7707728,220,7226464,2498,2926054,2926055,2926055,Asperugo procumbens L.,Plantae,Tracheophyta,Boraginales,Boraginaceae,Asperugo,Asperugo procumbens,Asperugo,procumbens,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:47.952+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4000,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:88e41919-0c5a-456c-877c-33573cfe9424,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922960502,XL,urn:uuid:88e41919-0c5a-456c-877c-33573cfe9424,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Asperugo procumbens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922891587,Lamium purpureum L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:48.106+00:00,406,HUMAN_OBSERVATION,1,PRESENT,2926682,6,7707728,220,408,2497,2926678,2926682,2926682,Lamium purpureum L.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Lamium,Lamium purpureum,Lamium,purpureum,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:48.106+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4005,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:8b3a728b-3591-411b-b465-d5b41da0c70c,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922891587,XL,urn:uuid:8b3a728b-3591-411b-b465-d5b41da0c70c,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Lamium purpureum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405504977,Acinos arvensis (Lam.) Dandy,63.444501,10.426189,"cdc,cdround,gass84",b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,,7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,NO,EML,2023-11-21T14:55:11.920+00:00,2023-11-21T16:54:33.273+00:00,303,HUMAN_OBSERVATION,,PRESENT,2927116,6,7707728,220,408,2497,2926907,2927118,2927118,Clinopodium acinos (L.) Kuntze,Plantae,Tracheophyta,Lamiales,Lamiaceae,Clinopodium,Clinopodium acinos,Acinos,arvensis,SPECIES,SYNONYM,NE,,10,,EUROPE,Trøndelag,2007,7,30,2007-07-30T00:00:00,2019-09-01T21:41:00.000+00:00,2023-11-21T16:54:33.273+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Einar Værnes,,,,WGS84,Magnoliopsida,NO,Norway,,,urn:uuid:7da904f3-899e-4e95-89f1-1afdc8d84157,Trøndelag,"Ladehammeren, Trondheim, Trondheim, Tø",,2405504977,so2-vascular,urn:uuid:7da904f3-899e-4e95-89f1-1afdc8d84157,11863029,nbf,22667,,,,Acinos arvensis (Lam.) Dandy,"{""habitatRemark"":""Bergskråning"",""Biotopbeskrivelse"":""Bergskråning""}",https://www.artsobservasjoner.no/Sighting/11863029,Trondheim,,,,,,,,,,,,,,Bergskråning,,,,NBF/SO-Plants/1250483,,,,,,,,,,,,
2981444338,Lamiastrum galeobdolon var. galeobdolon,63.444417,10.426647,"cdc,cdround,gass84",b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,,7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,NO,EML,2023-11-21T14:55:11.920+00:00,2023-11-21T16:53:25.289+00:00,303,HUMAN_OBSERVATION,,PRESENT,11203887,6,7707728,220,408,2497,2926678,2927324,11203887,Lamiastrum galeobdolon var. galeobdolon,Plantae,Tracheophyta,Lamiales,Lamiaceae,Lamium,Lamium galeobdolon,Lamiastrum,galeobdolon,VARIETY,ACCEPTED,,,5,,EUROPE,Trøndelag,2020,7,27,2020-07-27T00:00:00,2022-11-06T10:23:00.000+00:00,2023-11-21T16:53:25.289+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,2037,Miljodir_naturtypekartlegging_2020,Anders Gunnar Helle,,,,WGS84,Magnoliopsida,NO,Norway,,,urn:uuid:38ff5c74-9350-4b0e-9ff7-dbe7074c9b2d,Trøndelag,"Ladehammaren S6, Trondheim, Tø",,2981444338,so2-vascular,urn:uuid:38ff5c74-9350-4b0e-9ff7-dbe7074c9b2d,25547730,nbf,1542726,,,,Lamiastrum galeobdolon var. galeobdolon,"{""versionNiN"":""2.1b"",""habitatNiN"":""NA T42 Blomsterbed og liknende"",""habitatRemark"":""NA T42"",""Biotop"":""NA T42 Blomsterbed og liknende"",""Biotopbeskrivelse"":""NA T42""}",https://www.artsobservasjoner.no/Sighting/25547730,Trondheim,,,,,,,,,,,,,,NA T42 Blomsterbed og liknende NA T42,,,,,,,,,,,,galeobdolon,,,,
3922972882,Vicia sylvatica L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:48.340+00:00,406,HUMAN_OBSERVATION,1,PRESENT,2974793,6,7707728,220,1370,5386,2974751,2974793,2974793,Vicia sylvatica L.,Plantae,Tracheophyta,Fabales,Fabaceae,Vicia,Vicia sylvatica,Vicia,sylvatica,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:48.340+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,3965,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:59036dfe-1e99-4074-9855-7b5ddd2cb2c0,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922972882,XL,urn:uuid:59036dfe-1e99-4074-9855-7b5ddd2cb2c0,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Vicia sylvatica L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981536385,Ribes rubrum L.,63.445212,10.421715,"cdc,cdround,gass84",b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,,7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,NO,EML,2023-11-21T14:55:11.920+00:00,2023-11-21T16:55:29.043+00:00,303,HUMAN_OBSERVATION,,PRESENT,2986097,6,7707728,220,7219248,2403,2986095,2986097,2986097,Ribes rubrum L.,Plantae,Tracheophyta,Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,Ribes,rubrum,SPECIES,ACCEPTED,NE,,10,,EUROPE,Trøndelag,2020,7,27,2020-07-27T00:00:00,2022-11-06T10:23:00.000+00:00,2023-11-21T16:55:29.043+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,2037,Miljodir_naturtypekartlegging_2020,Anders Gunnar Helle,,,,WGS84,Magnoliopsida,NO,Norway,,,urn:uuid:99d8a6fd-1517-452c-acb5-ef2bbf6ba318,Trøndelag,"Ladehammaren V3, Trondheim, Tø",,2981536385,so2-vascular,urn:uuid:99d8a6fd-1517-452c-acb5-ef2bbf6ba318,25547105,nbf,1542487,,,,Ribes rubrum L.,"{""versionNiN"":""2.1b"",""habitatNiN"":""NA T32 Semi-naturlig eng"",""habitatRemark"":""NA T32-C-15 svakt kalkrik tørreng med mindre hevdpreg"",""Biotop"":""NA T32 Semi-naturlig eng"",""Biotopbeskrivelse"":""NA T32-C-15 svakt kalkrik tørreng med mindre hevdpreg""}",https://www.artsobservasjoner.no/Sighting/25547105,Trondheim,,,,,,,,,,,,,,NA T32 Semi-naturlig eng NA T32-C-15 svakt kalkrik tørreng med mindre hevdpreg,,,,,,,,,,,,,,,,
3922897754,Ribes uva-crispa L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:47.746+00:00,406,HUMAN_OBSERVATION,1,PRESENT,2986185,6,7707728,220,7219248,2403,2986095,2986185,2986185,Ribes uva-crispa L.,Plantae,Tracheophyta,Saxifragales,Grossulariaceae,Ribes,Ribes uva-crispa,Ribes,uva-crispa,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:47.746+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,3937,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:3cd2a6ea-70fe-488a-bdce-03956dcd1fbc,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922897754,XL,urn:uuid:3cd2a6ea-70fe-488a-bdce-03956dcd1fbc,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Ribes uva-crispa L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922877786,Filipendula ulmaria (L.) Maxim.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:44.337+00:00,406,HUMAN_OBSERVATION,1,PRESENT,2987999,6,7707728,220,691,5015,2987968,2987999,2987999,Filipendula ulmaria (L.) Maxim.,Plantae,Tracheophyta,Rosales,Rosaceae,Filipendula,Filipendula ulmaria,Filipendula,ulmaria,SPECIES,ACCEPTED,LC,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:44.337+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,3952,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:0b673ba6-698c-43c6-b559-cf5b07be7c82,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922877786,XL,urn:uuid:0b673ba6-698c-43c6-b559-cf5b07be7c82,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Filipendula ulmaria (L.) Maxim.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922885093,Rosa villosa L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:46.209+00:00,406,HUMAN_OBSERVATION,1,PRESENT,3002169,6,7707728,220,691,5015,8395064,3002169,3002169,Rosa villosa L.,Plantae,Tracheophyta,Rosales,Rosaceae,Rosa,Rosa villosa,Rosa,villosa,SPECIES,DOUBTFUL,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:46.209+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4103,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:2c5f952f-40d3-4a90-8fa3-471803003b5e,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922885093,XL,urn:uuid:2c5f952f-40d3-4a90-8fa3-471803003b5e,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Rosa villosa L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922972412,Rosa majalis Herrm.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:48.215+00:00,406,HUMAN_OBSERVATION,1,PRESENT,3002263,6,7707728,220,691,5015,8395064,3002263,3002263,Rosa majalis Herrm.,Plantae,Tracheophyta,Rosales,Rosaceae,Rosa,Rosa majalis,Rosa,majalis,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:48.215+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,3957,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:4d37acc1-e3e1-4a42-990d-0702fe2cdad7,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922972412,XL,urn:uuid:4d37acc1-e3e1-4a42-990d-0702fe2cdad7,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Rosa majalis Herrm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
